Day,Month,Year,Content ID,Reaction Type,Content Type,Category,Sentiment,Score
Tue,Aug,2020,58059956-4cde-4671-9baf-904851731540,worried,audio,education,negative,12
Sat,Apr,2021,58059956-4cde-4671-9baf-904851731540,worried,audio,education,negative,12
Mon,Nov,2020,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,worried,GIF,veganism,negative,12
Mon,Jan,2021,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,worried,GIF,veganism,negative,12
Thu,Dec,2020,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,worried,GIF,veganism,negative,12
Sun,Sep,2020,429632b9-88c0-4163-a7ed-4272a04f7838,worried,audio,animals,negative,12
Sun,Nov,2020,429632b9-88c0-4163-a7ed-4272a04f7838,worried,audio,animals,negative,12
Sun,Jul,2020,429632b9-88c0-4163-a7ed-4272a04f7838,worried,audio,animals,negative,12
Thu,Nov,2020,281054fd-2b89-4191-92ae-98e1bc0ed51b,worried,video,fitness,negative,12
Mon,Feb,2021,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,worried,GIF,education,negative,12
Thu,Feb,2021,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,worried,GIF,education,negative,12
Sun,Apr,2021,8ef185a2-8910-41f5-a109-95c925ebffa0,worried,photo,public speaking,negative,12
Tue,Jan,2021,8ef185a2-8910-41f5-a109-95c925ebffa0,worried,photo,public speaking,negative,12
Fri,Oct,2020,839d117b-c764-4930-99f2-a6e4d1b47790,worried,GIF,cooking,negative,12
Thu,Feb,2021,037189e3-18c0-4f6c-a8cc-d6b86d679891,worried,GIF,food,negative,12
Mon,Nov,2020,909cbb46-9789-4e9d-9148-890e5c44a9e2,worried,audio,animals,negative,12
Sun,Jul,2020,1987b43d-bcb9-4ab0-8634-ef3623928e94,worried,photo,education,negative,12
Sat,Aug,2020,1987b43d-bcb9-4ab0-8634-ef3623928e94,worried,photo,education,negative,12
Sat,Oct,2020,3e64dfe3-e832-4352-a170-9806f64ac507,worried,audio,healthy eating,negative,12
Wed,May,2021,3e64dfe3-e832-4352-a170-9806f64ac507,worried,audio,healthy eating,negative,12
Fri,Jul,2020,3e64dfe3-e832-4352-a170-9806f64ac507,worried,audio,healthy eating,negative,12
Sun,May,2021,30c8a141-2c2e-4272-8854-ff5673509652,worried,audio,culture,negative,12
Tue,Nov,2020,30c8a141-2c2e-4272-8854-ff5673509652,worried,audio,culture,negative,12
Sun,May,2021,d029d393-b80b-4a56-9450-7645ee42da07,worried,video,healthy eating,negative,12
Fri,Jul,2020,75747dd7-8dad-4f2f-9209-62765223f3af,worried,photo,fitness,negative,12
Sat,Dec,2020,75747dd7-8dad-4f2f-9209-62765223f3af,worried,photo,fitness,negative,12
Fri,Feb,2021,b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,worried,audio,studying,negative,12
Sat,May,2021,b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,worried,audio,studying,negative,12
Fri,Aug,2020,b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,worried,audio,studying,negative,12
Thu,Oct,2020,b1c49557-0623-4fb2-8f22-1453286fedad,worried,video,healthy eating,negative,12
Mon,Sep,2020,96209724-37a8-475b-b80a-03e96a7c33b1,worried,GIF,fitness,negative,12
Sun,Oct,2020,96209724-37a8-475b-b80a-03e96a7c33b1,worried,GIF,fitness,negative,12
Sun,May,2021,96209724-37a8-475b-b80a-03e96a7c33b1,worried,GIF,fitness,negative,12
Wed,Mar,2021,bb9dcde7-55bb-4fb8-b349-caa58fb08823,worried,GIF,healthy eating,negative,12
Sat,Oct,2020,bb9dcde7-55bb-4fb8-b349-caa58fb08823,worried,GIF,healthy eating,negative,12
Wed,Feb,2021,a0606e08-1798-44f5-a575-28e82f79dfe3,worried,video,veganism,negative,12
Sun,Oct,2020,dc78a872-9057-4a8e-9a25-a1c407c1b7c9,worried,audio,culture,negative,12
Wed,Jan,2021,a3d563e1-c7a6-4367-9195-cddc36863735,worried,audio,healthy eating,negative,12
Thu,Jul,2020,350e0d40-e036-459c-9cbe-73e003c33cfa,worried,photo,technology,negative,12
Wed,Oct,2020,350e0d40-e036-459c-9cbe-73e003c33cfa,worried,photo,technology,negative,12
Wed,Jan,2021,0e2169f4-b881-42d0-b99c-034b32f83504,worried,GIF,food,negative,12
Mon,Nov,2020,0e2169f4-b881-42d0-b99c-034b32f83504,worried,GIF,food,negative,12
Sun,Feb,2021,0e2169f4-b881-42d0-b99c-034b32f83504,worried,GIF,food,negative,12
Wed,Apr,2021,60ca0278-5ed6-4669-939b-e6dc2021c07d,worried,GIF,technology,negative,12
Tue,Jul,2020,60ca0278-5ed6-4669-939b-e6dc2021c07d,worried,GIF,technology,negative,12
Wed,Jul,2020,13a4d35c-761c-47a3-b25b-5cc5825d04f2,worried,photo,travel,negative,12
Fri,Apr,2021,062cbf2f-fc22-4357-8890-63e7f13fcd37,worried,audio,education,negative,12
Sun,Oct,2020,062cbf2f-fc22-4357-8890-63e7f13fcd37,worried,audio,education,negative,12
Fri,Jun,2020,062cbf2f-fc22-4357-8890-63e7f13fcd37,worried,audio,education,negative,12
Sat,May,2021,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,worried,photo,education,negative,12
Sat,Aug,2020,a3e93c2d-7fb4-4881-994d-ee20ad564924,worried,video,public speaking,negative,12
Tue,Jul,2020,a3e93c2d-7fb4-4881-994d-ee20ad564924,worried,video,public speaking,negative,12
Tue,Sep,2020,a3e93c2d-7fb4-4881-994d-ee20ad564924,worried,video,public speaking,negative,12
Tue,Apr,2021,5b379d75-649b-426f-b420-4e0b6e4a0e3d,worried,video,soccer,negative,12
Fri,Nov,2020,5b379d75-649b-426f-b420-4e0b6e4a0e3d,worried,video,soccer,negative,12
Fri,Jul,2020,5b379d75-649b-426f-b420-4e0b6e4a0e3d,worried,video,soccer,negative,12
Tue,Nov,2020,5b379d75-649b-426f-b420-4e0b6e4a0e3d,worried,video,soccer,negative,12
Thu,Mar,2021,5b379d75-649b-426f-b420-4e0b6e4a0e3d,worried,video,soccer,negative,12
Wed,Feb,2021,7fe36d94-8867-4719-9c62-60b077cf5973,worried,photo,travel,negative,12
Wed,Dec,2020,7fe36d94-8867-4719-9c62-60b077cf5973,worried,photo,travel,negative,12
Wed,Jul,2020,7fe36d94-8867-4719-9c62-60b077cf5973,worried,photo,travel,negative,12
Fri,Apr,2021,56df8914-9d42-434d-9612-6bb518dd641e,worried,video,fitness,negative,12
Wed,Sep,2020,56df8914-9d42-434d-9612-6bb518dd641e,worried,video,fitness,negative,12
Mon,Jun,2020,78461336-26e2-4d0c-ab9a-fefbe419a8dd,worried,video,dogs,negative,12
Fri,Mar,2021,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,worried,photo,veganism,negative,12
Tue,Nov,2020,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,worried,photo,veganism,negative,12
Wed,Feb,2021,227a8c57-e5a0-46a8-999d-fcdea42c0905,worried,photo,education,negative,12
Tue,Nov,2020,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,worried,video,public speaking,negative,12
Sat,May,2021,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,worried,video,public speaking,negative,12
Mon,Jul,2020,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,worried,video,public speaking,negative,12
Sat,Aug,2020,19179d57-4950-4a98-87fa-98f824551a6f,worried,photo,education,negative,12
Wed,Mar,2021,19179d57-4950-4a98-87fa-98f824551a6f,worried,photo,education,negative,12
Wed,Jun,2020,19179d57-4950-4a98-87fa-98f824551a6f,worried,photo,education,negative,12
Wed,Aug,2020,19179d57-4950-4a98-87fa-98f824551a6f,worried,photo,education,negative,12
Thu,Nov,2020,3926740f-e4f7-4229-9aad-e435149d0d2f,worried,photo,science,negative,12
Thu,Apr,2021,590873fc-e921-4396-a173-a43451675afc,worried,GIF,studying,negative,12
Mon,Jul,2020,b4c71928-99f0-4f1e-bdff-3d99c16113ac,worried,video,travel,negative,12
Thu,Apr,2021,b4c71928-99f0-4f1e-bdff-3d99c16113ac,worried,video,travel,negative,12
Fri,Jan,2021,c7b02507-18a2-4169-91f1-4fc727c8bc03,worried,GIF,dogs,negative,12
Fri,Jul,2020,c7b02507-18a2-4169-91f1-4fc727c8bc03,worried,GIF,dogs,negative,12
Fri,Jan,2021,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,worried,video,cooking,negative,12
Wed,Mar,2021,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,worried,video,cooking,negative,12
Fri,Oct,2020,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,worried,video,cooking,negative,12
Wed,May,2021,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,worried,photo,education,negative,12
Sat,Mar,2021,2240bbde-db67-4d73-b885-f0117b4b2080,worried,video,food,negative,12
Fri,Feb,2021,8338222c-c31f-40f3-883c-44125f36bae8,worried,video,education,negative,12
Wed,Oct,2020,59bb59ce-776b-4d28-85ee-c0d71c690b6a,worried,audio,animals,negative,12
Tue,Dec,2020,59bb59ce-776b-4d28-85ee-c0d71c690b6a,worried,audio,animals,negative,12
Sun,Jul,2020,59bb59ce-776b-4d28-85ee-c0d71c690b6a,worried,audio,animals,negative,12
Sun,May,2021,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,worried,audio,fitness,negative,12
Thu,May,2021,72878c11-38cc-4442-bc81-7eeef47c531c,worried,GIF,animals,negative,12
Fri,Jul,2020,72878c11-38cc-4442-bc81-7eeef47c531c,worried,GIF,animals,negative,12
Tue,Sep,2020,b50871e0-183e-4a1d-884b-f20fb271041b,worried,photo,cooking,negative,12
Wed,May,2021,b50871e0-183e-4a1d-884b-f20fb271041b,worried,photo,cooking,negative,12
Sat,Jan,2021,802a8533-3051-4e2c-ad30-7751ece5d514,worried,audio,food,negative,12
Sun,Jan,2021,802a8533-3051-4e2c-ad30-7751ece5d514,worried,audio,food,negative,12
Tue,Mar,2021,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,worried,photo,studying,negative,12
Thu,Feb,2021,636e6499-b670-4cd4-a829-2c4c9e07db2a,worried,photo,soccer,negative,12
Fri,Oct,2020,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,worried,audio,travel,negative,12
Fri,Apr,2021,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,worried,audio,travel,negative,12
Tue,Oct,2020,ac120787-f331-497f-8733-7cd63dfd36b6,worried,GIF,culture,negative,12
Mon,Apr,2021,ac120787-f331-497f-8733-7cd63dfd36b6,worried,GIF,culture,negative,12
Sat,Dec,2020,9ec9b340-df2d-472f-9a7f-80b4790788e6,worried,photo,travel,negative,12
Sat,Oct,2020,5c38166c-8305-4227-ad54-bad36df2a57a,worried,video,fitness,negative,12
Wed,Aug,2020,5c38166c-8305-4227-ad54-bad36df2a57a,worried,video,fitness,negative,12
Fri,Oct,2020,5c38166c-8305-4227-ad54-bad36df2a57a,worried,video,fitness,negative,12
Sat,Apr,2021,5c38166c-8305-4227-ad54-bad36df2a57a,worried,video,fitness,negative,12
Mon,May,2021,da8f7258-6757-4a7e-892e-a16b925ef83b,worried,photo,cooking,negative,12
Thu,Sep,2020,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,worried,audio,tennis,negative,12
Mon,Nov,2020,ecbba40a-93f2-470a-b565-938f61f527a7,worried,audio,public speaking,negative,12
Sat,Oct,2020,ecbba40a-93f2-470a-b565-938f61f527a7,worried,audio,public speaking,negative,12
Wed,Jun,2021,05805658-8744-4cc4-825d-cbfed0ecea7c,worried,photo,technology,negative,12
Tue,Jun,2021,962e5969-cd65-4670-a2ae-b0266908426b,worried,GIF,studying,negative,12
Tue,Mar,2021,962e5969-cd65-4670-a2ae-b0266908426b,worried,GIF,studying,negative,12
Wed,Mar,2021,6fc7f722-0a93-4420-8376-09d6536ecef8,worried,GIF,fitness,negative,12
Tue,Oct,2020,6fc7f722-0a93-4420-8376-09d6536ecef8,worried,GIF,fitness,negative,12
Sun,Feb,2021,e611ee64-7ada-428d-aa37-94c8c0782a91,worried,GIF,cooking,negative,12
Mon,Aug,2020,e611ee64-7ada-428d-aa37-94c8c0782a91,worried,GIF,cooking,negative,12
Wed,Jan,2021,e96d9fcb-b5be-4382-b809-6315dbe6f89a,worried,photo,tennis,negative,12
Mon,Jan,2021,e96d9fcb-b5be-4382-b809-6315dbe6f89a,worried,photo,tennis,negative,12
Thu,Oct,2020,e96d9fcb-b5be-4382-b809-6315dbe6f89a,worried,photo,tennis,negative,12
Mon,Jun,2020,e96d9fcb-b5be-4382-b809-6315dbe6f89a,worried,photo,tennis,negative,12
Sun,Mar,2021,a7a7c909-15cb-4719-835b-cc9f835feb50,worried,GIF,animals,negative,12
Fri,Oct,2020,a7a7c909-15cb-4719-835b-cc9f835feb50,worried,GIF,animals,negative,12
Wed,Sep,2020,77099957-1551-435e-b386-704d8b91a46e,worried,audio,cooking,negative,12
Sat,May,2021,5c7fa152-9628-471d-b715-84e15c4b5d38,worried,audio,tennis,negative,12
Mon,Aug,2020,25948d39-4549-4ead-be71-6a571bd56fe1,worried,audio,science,negative,12
Thu,Jan,2021,d03efe68-5986-48c4-8767-93b8f5881004,worried,GIF,animals,negative,12
Mon,Oct,2020,d03efe68-5986-48c4-8767-93b8f5881004,worried,GIF,animals,negative,12
Wed,Jun,2021,d03efe68-5986-48c4-8767-93b8f5881004,worried,GIF,animals,negative,12
Fri,Jun,2021,d03efe68-5986-48c4-8767-93b8f5881004,worried,GIF,animals,negative,12
Tue,Jan,2021,4bdd31e0-2f59-4262-bcbe-546678a3d203,worried,photo,healthy eating,negative,12
Thu,Oct,2020,4bdd31e0-2f59-4262-bcbe-546678a3d203,worried,photo,healthy eating,negative,12
Sat,Apr,2021,11b96207-c1c5-4083-948d-2942684aae0d,worried,photo,studying,negative,12
Mon,Apr,2021,11b96207-c1c5-4083-948d-2942684aae0d,worried,photo,studying,negative,12
Sun,Jul,2020,11b96207-c1c5-4083-948d-2942684aae0d,worried,photo,studying,negative,12
Sat,Oct,2020,51a26a10-6973-4882-aa88-98b53978ce01,worried,audio,veganism,negative,12
Mon,Feb,2021,51a26a10-6973-4882-aa88-98b53978ce01,worried,audio,veganism,negative,12
Sun,Jan,2021,51a26a10-6973-4882-aa88-98b53978ce01,worried,audio,veganism,negative,12
Thu,Nov,2020,51a26a10-6973-4882-aa88-98b53978ce01,worried,audio,veganism,negative,12
Mon,Mar,2021,51a26a10-6973-4882-aa88-98b53978ce01,worried,audio,veganism,negative,12
Sun,Oct,2020,693b5f91-52b1-4464-916c-91adccbec996,worried,photo,culture,negative,12
Sat,Mar,2021,693b5f91-52b1-4464-916c-91adccbec996,worried,photo,culture,negative,12
Sat,Oct,2020,693b5f91-52b1-4464-916c-91adccbec996,worried,photo,culture,negative,12
Sun,Jun,2020,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,worried,video,studying,negative,12
Sun,Oct,2020,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,worried,video,studying,negative,12
Tue,Oct,2020,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,worried,video,studying,negative,12
Thu,Oct,2020,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,worried,GIF,education,negative,12
Fri,Nov,2020,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,worried,GIF,education,negative,12
Mon,Oct,2020,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,worried,GIF,education,negative,12
Sun,Jan,2021,581634a6-14c7-4c0a-8c7f-34238e58cf6a,worried,GIF,veganism,negative,12
Sun,Nov,2020,85e013ce-3474-4c9a-a4ea-7b726a29baae,worried,GIF,animals,negative,12
Mon,Oct,2020,85e013ce-3474-4c9a-a4ea-7b726a29baae,worried,GIF,animals,negative,12
Mon,Jul,2020,9a5951a5-a36f-404e-a746-f6023c160fc0,worried,GIF,science,negative,12
Wed,Jan,2021,9a5951a5-a36f-404e-a746-f6023c160fc0,worried,GIF,science,negative,12
Tue,Feb,2021,26ea4466-0d88-482a-afab-e502beb4a316,worried,video,fitness,negative,12
Sun,Aug,2020,26ea4466-0d88-482a-afab-e502beb4a316,worried,video,fitness,negative,12
Sun,Aug,2020,26ea4466-0d88-482a-afab-e502beb4a316,worried,video,fitness,negative,12
Sun,Oct,2020,26ea4466-0d88-482a-afab-e502beb4a316,worried,video,fitness,negative,12
Fri,Jul,2020,26ea4466-0d88-482a-afab-e502beb4a316,worried,video,fitness,negative,12
Wed,Mar,2021,26ea4466-0d88-482a-afab-e502beb4a316,worried,video,fitness,negative,12
Mon,Jun,2021,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,worried,audio,tennis,negative,12
Thu,Mar,2021,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,worried,audio,tennis,negative,12
Fri,Dec,2020,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,worried,audio,tennis,negative,12
Sat,Feb,2021,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,worried,audio,tennis,negative,12
Mon,Aug,2020,b81f446e-be9b-4fff-8faf-7732c6306c75,worried,audio,cooking,negative,12
Sat,Apr,2021,b81f446e-be9b-4fff-8faf-7732c6306c75,worried,audio,cooking,negative,12
Fri,Jul,2020,a059c110-6fab-4a4f-9482-eaf2c269911e,worried,GIF,food,negative,12
Fri,Oct,2020,b90bb1f2-9dbf-4802-a0e2-103dac50d272,worried,video,fitness,negative,12
Sat,Mar,2021,b90bb1f2-9dbf-4802-a0e2-103dac50d272,worried,video,fitness,negative,12
Sat,Jan,2021,4e659bd8-44b6-41a3-893c-c528474a29c9,worried,video,education,negative,12
Fri,Dec,2020,4e659bd8-44b6-41a3-893c-c528474a29c9,worried,video,education,negative,12
Thu,Feb,2021,4e659bd8-44b6-41a3-893c-c528474a29c9,worried,video,education,negative,12
Sat,Feb,2021,8866b759-c55c-4fd3-9753-8a69265c481e,worried,video,science,negative,12
Mon,Feb,2021,915505a1-6d75-4894-8200-0f088c19431b,worried,video,cooking,negative,12
Fri,Aug,2020,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,worried,GIF,cooking,negative,12
Tue,Dec,2020,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,worried,GIF,cooking,negative,12
Fri,May,2021,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,worried,GIF,cooking,negative,12
Mon,Apr,2021,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,worried,GIF,cooking,negative,12
Wed,Mar,2021,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,worried,GIF,cooking,negative,12
Wed,Sep,2020,2d10f5b0-c590-429f-8b68-52c239617d26,worried,GIF,technology,negative,12
Mon,Nov,2020,2d10f5b0-c590-429f-8b68-52c239617d26,worried,GIF,technology,negative,12
Fri,Aug,2020,2d10f5b0-c590-429f-8b68-52c239617d26,worried,GIF,technology,negative,12
Fri,Jun,2021,cb0bd265-610e-4d5f-bc00-1732f58562dc,worried,GIF,science,negative,12
Sat,Jan,2021,cb0bd265-610e-4d5f-bc00-1732f58562dc,worried,GIF,science,negative,12
Fri,Feb,2021,b2344491-76af-4b2c-b569-e9af85298b30,worried,video,culture,negative,12
Mon,May,2021,178f85a7-c2d1-4127-94d2-30adf96ae7fd,worried,photo,science,negative,12
Sat,Mar,2021,178f85a7-c2d1-4127-94d2-30adf96ae7fd,worried,photo,science,negative,12
Thu,Nov,2020,178f85a7-c2d1-4127-94d2-30adf96ae7fd,worried,photo,science,negative,12
Sun,Sep,2020,e4827a5c-c604-4aad-b7ed-b396b3601b74,worried,photo,education,negative,12
Mon,Apr,2021,e4827a5c-c604-4aad-b7ed-b396b3601b74,worried,photo,education,negative,12
Mon,Aug,2020,abecd821-ad3d-43b0-a550-aadd9d267072,worried,video,tennis,negative,12
Mon,Dec,2020,0289b7bc-bc95-4f1d-83fe-9ca662194158,worried,audio,tennis,negative,12
Mon,Sep,2020,3a7b85dd-717e-4460-8144-498fdbc9380c,worried,video,education,negative,12
Tue,Jan,2021,3a7b85dd-717e-4460-8144-498fdbc9380c,worried,video,education,negative,12
Wed,Oct,2020,3a7b85dd-717e-4460-8144-498fdbc9380c,worried,video,education,negative,12
Sat,Mar,2021,3a7b85dd-717e-4460-8144-498fdbc9380c,worried,video,education,negative,12
Sat,Aug,2020,3a7b85dd-717e-4460-8144-498fdbc9380c,worried,video,education,negative,12
Sat,Jan,2021,03e51c25-cba9-471b-b627-f15550b83fca,worried,GIF,veganism,negative,12
Thu,Dec,2020,03e51c25-cba9-471b-b627-f15550b83fca,worried,GIF,veganism,negative,12
Mon,Oct,2020,03e51c25-cba9-471b-b627-f15550b83fca,worried,GIF,veganism,negative,12
Wed,Jun,2021,daeddfcc-c030-4674-8317-56a23ab81799,worried,audio,animals,negative,12
Thu,Apr,2021,daeddfcc-c030-4674-8317-56a23ab81799,worried,audio,animals,negative,12
Mon,Jan,2021,daeddfcc-c030-4674-8317-56a23ab81799,worried,audio,animals,negative,12
Mon,Apr,2021,71246f1e-0b64-4922-a6ae-c86c446837be,worried,video,healthy eating,negative,12
Sun,Aug,2020,41bc0418-db4b-48b4-ada6-18eda999cd25,worried,video,travel,negative,12
Tue,Jun,2021,31d142d9-4557-4613-bce5-cfe63cd0a3cf,worried,photo,soccer,negative,12
Fri,Sep,2020,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,worried,audio,healthy eating,negative,12
Wed,Mar,2021,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,worried,audio,healthy eating,negative,12
Sun,Mar,2021,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,worried,audio,healthy eating,negative,12
Wed,Oct,2020,447954af-c2c0-4546-881c-3ba1cb104209,worried,audio,tennis,negative,12
Thu,Jan,2021,447954af-c2c0-4546-881c-3ba1cb104209,worried,audio,tennis,negative,12
Fri,Mar,2021,a8d3e5b8-7838-477c-82ce-4c90029e56ce,worried,photo,public speaking,negative,12
Fri,Feb,2021,3b436c19-72fe-429a-80dd-88d24ef549d1,worried,video,soccer,negative,12
Thu,Jan,2021,3b436c19-72fe-429a-80dd-88d24ef549d1,worried,video,soccer,negative,12
Wed,Mar,2021,0c042b6c-725e-4591-a666-cf32c5ec7cc8,worried,audio,public speaking,negative,12
Fri,Jun,2020,0c042b6c-725e-4591-a666-cf32c5ec7cc8,worried,audio,public speaking,negative,12
Mon,Feb,2021,dfdf6d34-e60b-4d21-9973-4bf07769be78,worried,photo,public speaking,negative,12
Mon,May,2021,cebae43b-4f77-4689-86e0-66fb107d5eef,worried,GIF,culture,negative,12
Mon,Jan,2021,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,worried,GIF,soccer,negative,12
Fri,Aug,2020,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,worried,GIF,soccer,negative,12
Thu,Feb,2021,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,worried,GIF,soccer,negative,12
Sun,Jan,2021,8f640e2f-27bc-46cc-a43a-f750e357fc35,worried,video,soccer,negative,12
Thu,Aug,2020,8f640e2f-27bc-46cc-a43a-f750e357fc35,worried,video,soccer,negative,12
Mon,Sep,2020,f2143553-d9cd-4d8d-8276-98557a0054af,worried,photo,cooking,negative,12
Fri,Jan,2021,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,worried,audio,technology,negative,12
Thu,Nov,2020,ad8bc9be-50a3-491a-b240-49b8f573238e,worried,GIF,soccer,negative,12
Wed,Jan,2021,ad8bc9be-50a3-491a-b240-49b8f573238e,worried,GIF,soccer,negative,12
Sat,May,2021,ad8bc9be-50a3-491a-b240-49b8f573238e,worried,GIF,soccer,negative,12
Wed,Jul,2020,ad8bc9be-50a3-491a-b240-49b8f573238e,worried,GIF,soccer,negative,12
Sat,May,2021,ad8bc9be-50a3-491a-b240-49b8f573238e,worried,GIF,soccer,negative,12
Thu,Jul,2020,54acd843-1e09-4b30-a80a-b9e0295ff269,worried,GIF,tennis,negative,12
Fri,Oct,2020,972b6e82-421f-43f6-905c-2168933de18f,worried,video,animals,negative,12
Fri,Oct,2020,972b6e82-421f-43f6-905c-2168933de18f,worried,video,animals,negative,12
Thu,Jun,2021,972b6e82-421f-43f6-905c-2168933de18f,worried,video,animals,negative,12
Mon,Jan,2021,78c7c5a7-5de4-469e-8460-49e8e491bde6,worried,GIF,public speaking,negative,12
Wed,Jan,2021,d75016e9-9817-47e7-a2f9-dbfae392d3d6,worried,GIF,culture,negative,12
Tue,May,2021,46bd9a52-6547-457f-87fa-0e434e5bc61c,worried,photo,fitness,negative,12
Wed,Jun,2021,46bd9a52-6547-457f-87fa-0e434e5bc61c,worried,photo,fitness,negative,12
Mon,May,2021,46bd9a52-6547-457f-87fa-0e434e5bc61c,worried,photo,fitness,negative,12
Wed,Sep,2020,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,worried,photo,culture,negative,12
Wed,Apr,2021,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,worried,photo,culture,negative,12
Fri,Apr,2021,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,worried,photo,culture,negative,12
Thu,Jun,2021,501b2f88-999b-4ad9-b2f5-4b9c36a31259,worried,photo,cooking,negative,12
Mon,Apr,2021,501b2f88-999b-4ad9-b2f5-4b9c36a31259,worried,photo,cooking,negative,12
Thu,Apr,2021,501b2f88-999b-4ad9-b2f5-4b9c36a31259,worried,photo,cooking,negative,12
Sun,Jan,2021,501b2f88-999b-4ad9-b2f5-4b9c36a31259,worried,photo,cooking,negative,12
Mon,Jun,2021,df15da28-c038-4d0c-a63a-eac77f650ee3,worried,audio,tennis,negative,12
Thu,Apr,2021,df15da28-c038-4d0c-a63a-eac77f650ee3,worried,audio,tennis,negative,12
Fri,Feb,2021,df15da28-c038-4d0c-a63a-eac77f650ee3,worried,audio,tennis,negative,12
Mon,Dec,2020,df15da28-c038-4d0c-a63a-eac77f650ee3,worried,audio,tennis,negative,12
Sat,Mar,2021,df15da28-c038-4d0c-a63a-eac77f650ee3,worried,audio,tennis,negative,12
Sat,Aug,2020,0da2523f-acc4-4687-9844-45eaa5e90c65,worried,video,technology,negative,12
Mon,Jun,2020,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,worried,photo,healthy eating,negative,12
Tue,Mar,2021,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,worried,photo,healthy eating,negative,12
Sat,Jul,2020,b6ecb09e-a706-4589-bb75-70cb1cc590eb,worried,photo,culture,negative,12
Thu,Apr,2021,c84f903e-32ae-4ce1-b66b-d876439fccf5,worried,audio,healthy eating,negative,12
Wed,Sep,2020,c84f903e-32ae-4ce1-b66b-d876439fccf5,worried,audio,healthy eating,negative,12
Thu,Feb,2021,86f4e4df-636a-48f5-bb66-03ea4fd00214,worried,photo,veganism,negative,12
Sat,Sep,2020,86f4e4df-636a-48f5-bb66-03ea4fd00214,worried,photo,veganism,negative,12
Wed,Jul,2020,86f4e4df-636a-48f5-bb66-03ea4fd00214,worried,photo,veganism,negative,12
Sat,Dec,2020,86f4e4df-636a-48f5-bb66-03ea4fd00214,worried,photo,veganism,negative,12
Sun,Feb,2021,86f4e4df-636a-48f5-bb66-03ea4fd00214,worried,photo,veganism,negative,12
Sun,Sep,2020,86f4e4df-636a-48f5-bb66-03ea4fd00214,worried,photo,veganism,negative,12
Thu,Sep,2020,b27bfcfe-64df-499e-b60f-f93d2200c589,worried,video,soccer,negative,12
Sun,Sep,2020,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,worried,photo,culture,negative,12
Wed,Oct,2020,b8368fca-8fe3-4768-beed-5056cff63c23,worried,audio,technology,negative,12
